candidate_id,name.x,party,state,district,cycles,name.y,committee_id
H8FL15149,"PILKINGTON, JAMES GREGORY",DEM,FL,15,"{2018,2020}",GREG PILKINGTON FOR CONGRESS,C00634048
H8FL15156,"MAGNUSON, CAMERON",DEM,FL,15,{2018},MAGNUSON FOR CONGRESS,C00634329
H8FL15164,"MILLER, LORETTA",REP,FL,15,"{2018,2020}",COMMITTEE TO ELECT LORETTA MILLER,C00636456
H8FL15172,"WILLIAMS, GREGORY GIBSON MR.",DEM,FL,15,"{2018,2020}",WILLIAMS WORKS - GREG WILLIAMS FOR CONGRESS,C00636704
H8FL15180,"LEARNED, ANDREW",DEM,FL,15,"{2018,2020}",ANDREW LEARNED FOR CONGRESS,C00646455
H8FL15198,"HORNBACK, PHIL",DEM,FL,15,"{2018,2020}",COMMITTEE TO ELECT PHIL HORNBACK,C00661652
H8FL15214,"SHOEMAKER, ED",REP,FL,15,"{2018,2020}",ED SHOEMAKER FOR CONGRESS,C00676189
H8FL15222,"COMBEE, NEIL",REP,FL,15,"{2018,2020}",FRIENDS OF NEIL COMBEE,C00676502
H8FL15230,"SPANO, VINCENT ROSS",REP,FL,15,"{2018,2020}",ROSS SPANO FOR CONGRESS,C00676668
H8FL15248,"KUSHMER, DANNY",REP,FL,15,{2018},KUSHMER FOR CONGRESS,C00676841
H8FL15263,"HARPER, PAUL SEAN",REP,FL,15,{2018},SEAN HARPER FOR CONGRESS,C00677583
H8FL15271,"CARLSON, KRISTEN",DEM,FL,15,"{2018,2020}",KRISTEN CARLSON FOR CONGRESS COMMITTEE,C00677096
H8FL15289,"ROGERS, CURTIS RALPH",REP,FL,15,"{2018,2020}",CURTIS R ROGERS US CONGRESS DISTRICT 15 FL,C00680470
H8FL16030,"SMYTH, ANDREW EDWARD",REP,FL,16,{2018},ANDREW SMYTH FOR US HOUSE,C00631846
H8FL16048,"CRISTIANI, CALEN DEAN",DEM,FL,16,"{2018,2020}",CRISTIANI FOR CONGRESS,C00633586
H8FL16055,"SHAPIRO, M. DAVID",DEM,FL,16,"{2018,2020}",DAVID SHAPIRO FOR CONGRESS,C00658419
H8FL17020,"POLLARD, WILLIAM CYRUS MR. JR.",DEM,FL,17,{2018},BILL POLLARD CAMPAIGN,C00650143
H8FL17038,"AKINS, WILLIAM ALAN",REP,FL,17,"{2018,2020}",COMMITTEE TO ELECT BILL AKINS TO CONGRESS,C00657692
H8FL17046,"GONZALEZ, JULIO",REP,FL,17,"{2018,2020}",JULIO GONZALEZ FOR CONGRESS,C00671537
H8FL17053,"STEUBE, GREG",REP,FL,17,"{2018,2020}",GREG STEUBE FOR CONGRESS,C00671891
H8FL17061,"SAWYER III, JOHN WILBUR",REP,FL,17,"{2018,2020}",COMMITTEE TO ELECT JOHN SAWYER TO CONGRESS TOO,C00672550
H8FL18010,"KEITH, PAM",DEM,FL,18,"{2018,2020}",PAM KEITH FOR CONGRESS,C00650234
H8FL18028,"BAER, LAUREN",DEM,FL,18,"{2018,2020}",LAUREN BAER FOR CONGRESS,C00652594
H8FL18036,"CUMMINGS, DAVE",REP,FL,18,"{2018,2020}",DAVE CUMMINGS FOR CONGRESS,C00673723
H8FL19067,"HOLDEN, DAVID",DEM,FL,19,"{2018,2020}",HOLDEN 2018,C00649079
H8FL19075,"TRUAX, TODD JAMES MR.",DEM,FL,19,"{2018,2020}",TODD JAMES TRUAX CONGRESSIONAL CAMPAIGN,C00651588
H8FL20032,"CHERFILUS-MCCORMICK, SHEILA",DEM,FL,20,"{2018,2020}","SHEILA CHERFILUS MCCORMICK FOR CONGRESS, INC",C00677492
H8FL21055,"JETTA, KURT",REP,FL,21,"{2018,2020}","KURT JETTA FOR CONGRESS, INC.",C00657387
H8FL21063,"SCHWARTZ, DEREK A.",REP,FL,21,{2018},DEREK A. SCHWARTZ FOR CONGRESS,C00669176
H8FL22061,"KIMAZ, NICOLAS T MR.",REP,FL,22,"{2018,2020}",KIMAZ FOR CONGRESS,C00661629
H8FL22079,"MANJARRES, JAVIER",REP,FL,22,"{2018,2020}",JAVIER MANJARRES FOR CONGRESS,C00675603
H8FL22087,"FANDL, JEFF",DEM,FL,22,"{2018,2020}",JEFF FANDL FOR CONGRESS,C00676650
H8FL23051,"REYES, CARLOS JOSE JR.",REP,FL,23,"{2018,2020}","CARLOS J REYES FOR CONGRESS COMMITTEE, INC.",C00652693
H8FL23069,"KORKA, STEPHEN",DEM,FL,23,"{2018,2020}",STEPHEN KORKA FOR CONGRESS,C00665992
H8FL24059,"SOLA, LOUIS ERNEST",REP,FL,24,{2018},SOLA FOR FLORIDA,C00637819
H8FL24059,"SOLA, LOUIS ERNEST",REP,FL,24,{2018},SOLA FOR CONGRESS,C00658732
H8FL24067,"DE LA FUENTE, RICARDO",DEM,FL,24,{2018},RICARDO DE LA FUENTE FOR CONGRESS FLORIDA,C00677997
H8FL25023,"KARIM, ANNISA",DEM,FL,25,{2018},KARIM FOR CONGRESS,C00675975
H8FL26013,"SMITH, STEPHEN ROGER MR.",DEM,FL,26,"{2018,2020}",COMMITTEE TO ELECT STEVE SMITH,C00641407
H8FL26021,"MACHAT, STEVEN",DEM,FL,26,"{2018,2020}",STEVEN MACHAT FOR CONGRESS,C00649541
H8FL26039,"MUCARSEL-POWELL, DEBBIE",DEM,FL,26,"{2018,2020}",DEBBIE FOR CONGRESS,C00652065
H8FL26047,"JUNQUERA, RICKY",DEM,FL,26,"{2018,2020}",FRIENDS OF RICKY JUNQUERA,C00652099
H8FL26054,"GRIMES, DEMETRIES A.",DEM,FL,26,{2018},GRIMES FOR CONGRESS,C00666677
H8FL26062,"FAAS, SOURAYA",REP,FL,26,"{2018,2020}",SOURAYA FAAS CAMPAIGN,C00681932
H8FL27011,"HEPBURN, MICHAEL A.",DEM,FL,27,{2018},HEPBURN FOR CONGRESS,C00636381
H8FL27029,"ROSEN GONZALEZ, KRISTEN",DEM,FL,27,"{2018,2020}",KRISTEN ROSEN GONZALEZ CAMPAIGN COMMITTEE,C00637546
H8FL27037,"BARREIRO, BRUNO",REP,FL,27,"{2018,2020}",BRUNO A BARREIRO CAMPAIGN,C00639807
H8FL27045,"MILLER, CHRISTOPHER AUSTIN",DEM,FL,27,{2018},CHRISTOPHER MILLER FOR CONGRESS,C00647123
H8FL27052,"RODRIGUEZ, JOSE JAVIER",DEM,FL,27,"{2018,2020}",JOSE JAVIER RODRIGUEZ FOR CONGRESS,C00650515
H8FL27060,"RICHARDSON, DAVID",DEM,FL,27,"{2018,2020}",DAVID RICHARDSON FOR CONGRESS,C00649087
H8FL27078,"REGALADO, RAQUEL",REP,FL,27,{2018},RAQUEL REGALADO FOR CONGRESS,C00651299
H8FL27086,"BARZEE FLORES, MARY",DEM,FL,25,"{2018,2020}",MARY BARZEE FLORES FOR CONGRESS,C00651471
H8FL27094,"RODRIGUEZ-AGUILERA, BETTINA",REP,FL,27,"{2018,2020}",BETTINA RODRIGUEZ-AGUILERA FOR CONGRESS,C00654194
H8FL27102,"SOSA, GINA MS.",REP,FL,27,{2018},GINA SOSA FOR CONGRESS,C00670968
H8FL27110,"FERRER, GABRIEL A",REP,FL,27,"{2018,2020}",ELECT GABE FERRER,C00656447
H8FL27128,"RUSSELL, KEN",DEM,FL,27,"{2018,2020}",KEN RUSSELL FOR CONGRESS,C00646901
H8FL27136,"HAGGMAN, MATTHEW W",DEM,FL,27,"{2018,2020}",MATT HAGGMAN FOR CONGRESS,C00651851
H8FL27144,"JOLI, MAYRA",NPA,FL,27,{2018},MAYRA JOLI FOR CONGRESS,C00659763
H8FL27151,"DUNN, MARVIN DR.",DEM,FL,27,{2018},DR. MARVIN DUNN FOR CONGRESS CAMPAIGN COMMITTEE,C00659706
H8FL27169,"BALAGUER, ARIADNA",REP,FL,27,{2018},ARIADNA BALAGUER FOR CONGRESS,C00664649
H8FL27177,"CHIRINO, ANGIE",REP,FL,27,"{2018,2020}",ANGIE CHIRINO FOR CONGRESS,C00664763
H8FL27185,"SALAZAR, MARIA ELVIRA",REP,FL,27,"{2018,2020}",MARIA ELVIRA SALAZAR FOR CONGRESS,C00671859
H8FL27193,"SHALALA, DONNA",DEM,FL,27,"{2018,2020}",DONNA SHALALA FOR CONGRESS,C00672311
H8FL27201,"OHEVZION, MICHAEL",REP,FL,27,{2018},MIKE 4 FLORIDA,C00672949
H8FL27219,"ADADI, ELIZABETH",REP,FL,27,"{2018,2020}",ELIZABETH ADADI FOR CONGRESS CAMPAIGN COMMITTEE,C00673004
H8GA01048,"BRIDGES, ADAM WAYNE",DEM,GA,1,{2018},"ADAM FOR CONGRESS, INC.",C00651679
H8GA01055,"JARVIS, BERNARD STEFAN",DEM,GA,1,"{2018,2020}",ELECT STEVE JARVIS TO CONGRESS,C00647982
H8GA01063,"RING, LISA M. MS.",DEM,GA,1,"{2018,2020}","THE COMMITTEE TO ELECT LISA RING, LLC",C00648287
H8GA01071,"SEIDMAN, BARBARA A",DEM,GA,1,{2018},SEIDMAN FOR CONGRESS,C00655837
H8GA02061,"MCPHERSON, BRUCE WILLIAM",REP,GA,2,{2018},BRUCE MCPHERSON FOR CONGRESS,C00656165
H8GA02079,"SPRAYBERRY, CARL",DEM,GA,2,"{2018,2020}",MILLENNIAL REFORMATION OF THE HOUSE,C00664177
H8GA02087,"WEST, HERMAN JR.",REP,GA,2,"{2018,2020}",THE COMMITTEE TO ELECT HERMAN WEST JR,C00670380
H8GA03044,"SINGLETON, PHILIP JERALD",REP,GA,3,{2018},PHILIP SINGLETON FOR CONGRESS,C00647891
H8GA03051,"ENDERLIN, CHARLES JOSEPH JR.",DEM,GA,3,{2018},COMMITTEE TO ELECT CHUCK ENDERLIN,C00647446
H8GA03069,"OLIVER, MELVIN RUSSELL MR.",DEM,GA,3,"{2018,2020}",COMMITTEE TO ELECT RUSTY OLIVER,C00653428
H8GA04109,"GUILLORY, RYAN MR.",DEM,GA,4,"{2018,2020}",RYAN GUILLORY FOR CONGRESS,C00646430
H8GA04117,"PARKS, JUAN",DEM,GA,4,"{2018,2020}",THE COMMITTEE TO ELECT JUAN PARKS,C00654699
H8GA04125,"PROFIT, JOSEPH",REP,GA,4,"{2018,2020}",JOE PROFIT FOR CONGRESS LLC,C00675777
H8GA04125,"PROFIT, JOSEPH",REP,GA,4,"{2018,2020}",COMMITTEE TO ELECT JOE PROFIT; THE,C00675785
H8GA05114,"MCCAIGUE, DAVID MR",LIB,GA,5,"{2018,2020}",MCCAIGUE FOR CONGRESS,C00665307
H8GA06195,"OSSOFF, T. JONATHAN",DEM,GA,6,"{2018,2020}",JON OSSOFF FOR CONGRESS,C00630426
H8GA06203,"HILL, JUDSON",REP,GA,6,{2018},"JUDSON HILL FOR CONGRESS, INC.",C00630483
H8GA06211,"KEATLEY, RICHARD",DEM,GA,6,"{2018,2020}",KEATLEY FOR CHANGE,C00630772
H8GA06245,"SLOTIN, RONALD DAVID",DEM,GA,6,{2018},RON SLOTIN FOR CONGRESS,C00631614
H8GA06252,"GRAY, BOB",REP,GA,6,"{2018,2020}",BOB GRAY FOR CONGRESS,C00631895
H8GA06260,"MOODY, DAN",REP,GA,6,{2018},"DAN MOODY FOR CONGRESS, INC.",C00632141
H8GA06278,"STEWART, KELLY",REP,GA,6,{2018},ELECT KELLY STEWART,C00632364
H8GA06286,"HANDEL, KAREN CHRISTINE",REP,GA,6,"{2018,2020}",FRIENDS OF HANDEL,C00634949
H8GA06286,"HANDEL, KAREN CHRISTINE",REP,GA,6,"{2018,2020}","HANDEL FOR CONGRESS, INC.",C00633362
H8GA06294,"GRAWERT, KEITH JOSEPH",REP,GA,6,{2018},KEITH GRAWERT FOR CONGRESS,C00632778
H8GA06302,"ABROMS, DAVID",REP,GA,6,{2018},ABROMS FOR CONGRESS,C00633198
H8GA06310,"POLLARD, ANDRE COLIN",IND,GA,6,"{2018,2020}",ANDRE POLLARD FOR CONGRESS,C00635177
H8GA06328,"EDWARDS, RAGIN BULLARD",DEM,GA,6,"{2018,2020}",RAGIN FOR THE PEOPLE,C00634956
H8GA06336,"KREMER, AMY",REP,GA,6,"{2018,2020}","FRIENDS TO ELECT AMY KREMER, INC.",C00634220
H8GA06351,"LEVELL, BRUCE E",REP,GA,6,{2018},LEVELL FOR A BETTER AMERICA INC,C00633511
H8GA06369,"KAPLE, BOBBY",DEM,GA,6,"{2018,2020}",BOBBY KAPLE FOR CONGRESS,C00658922
H8GA06377,"ABEL, KEVIN",DEM,GA,6,"{2018,2020}","KEVIN ABEL FOR CONGRESS, INC.",C00658625
H8GA06393,"MCBATH, LUCIA KAY MS.",DEM,GA,6,"{2018,2020}",FRIENDS OF LUCY MCBATH,C00672295
H8GA06401,"GRIFFIN, STEVEN KNIGHT",DEM,GA,6,"{2018,2020}",GRIFFIN FOR CONGRESS,C00672642
H8GA06419,"STUBBS, JEREMY CARLTON HESTON",W,GA,6,"{2018,2020}",CARLTON FOR 6TH,C00675629
H8GA07144,"ALLEN, KATHLEEN",DEM,GA,7,{2018},COMMITTEE TO ELECT KATHLEEN ALLEN,C00638205
H8GA07151,"KIM, DAVID",DEM,GA,7,"{2018,2020}",DAVID KIM FOR CONGRESS,C00647131
H8GA07169,"REILLY, STEVEN M.",DEM,GA,7,{2018},STEVE REILLY FOR CONGRESS,C00648170
H8GA07177,"PHAM, ETHAN",DEM,GA,7,"{2018,2020}",ETHAN PHAM FOR CONGRESS,C00650929
H8GA07185,"DAVIS, MELISSA",DEM,GA,7,"{2018,2020}",MELISSA DAVIS FOR CONGRESS,C00652917
H8GA07193,"HAZEL, SHANE",REP,GA,7,{2018},SHANE HAZEL FOR CONGRESS,C00653089
H8GA07201,"BOURDEAUX, CAROLYN",DEM,GA,7,"{2018,2020}",CAROLYN FOR CONGRESS,C00649376
H8GA08068,"MCINNIS, JIMMY",DEM,GA,8,{2018},THE CAMPAIGN TO ELECT JIMMY MCINNIS,C00633883
H8GA08076,"SWANN, WILLIE F MR.",DEM,GA,8,"{2018,2020}",FRED SWANN FOR CONGRESS,C00633131
H8GA08092,"ELLYSON, DANIEL EVAN",REP,GA,8,"{2018,2020}",DANIEL ELLYSON 2018,C00639781
H8GA08118,"COOPER, JAMES L III",GRE,GA,8,"{2018,2020}",JIMMY COOPER FOR CONGRESS,C00663294
H8GA09058,"MCCALL, JOSHUA BRAXTON",DEM,GA,9,"{2018,2020}",CAMPAIGN TO ELECT JOSH MCCALL,C00647222
H8GA09066,"COOPER, DAVE",DEM,GA,9,{2018},COOPER 4 CONGRESS GA,C00671198
H8GA09074,"GILMER, ROBIN AARON MR",LIB,GA,9,{2018},ROBIN GILMER FOR CONGRESS,C00674481
H8GA10130,"COLLINS, KELLIE",DEM,GA,10,{2018},KELLIE LYNN COLLINS - RUNNING FOR DISTRICT 10,C00631465
H8GA10148,"MONTGOMERY, CHALIS POMEROY",DEM,GA,10,"{2018,2020}",MONTGOMERY FOR CONGRESS,C00649640
H8GA10155,"MOOREHEAD, PATRICK",IND,GA,10,{2018},"KNOW YOUR RIGHTS, VOTE FOR PATRICK",C00653170
H8GA10163,"HUNT, JOSEPH WILLIAM MR.",REP,GA,10,"{2018,2020}",COMMITTEE TO ELECT JOE HUNT,C00657163
H8GA10171,"WINFIELD, RICHARD DIEN",DEM,GA,10,{2018},WINFIELD FOR CONGRESS,C00664755
H8GA10189,"GRIFFIN, BRADLEY WILLIAM",REP,GA,10,"{2018,2020}",BRADLEY GRIFFIN FOR CONGRESS,C00665851
H8GA10197,"JOHNSON-GREEN, TABITHA",DEM,GA,10,"{2018,2020}",JOHNSON-GREEN FOR CONGRESS,C00674143
H8GA11039,"WEBSTER, ELIZABETH NATALIE MS.",DEM,GA,11,"{2018,2020}",ELIZABETH FOR THE 11TH,C00635151
H8GA11047,"WYNN, QUENTIN ADAM",DEM,GA,11,"{2018,2020}",ADAM WYNN FOR GEORGIA,C00658716
H8GA11062,"BROADY, FLYNN D. JR.",DEM,GA,11,"{2018,2020}",COMMITTEE TO ELECT FLYNN D. BROADY JR.,C00675959
H8GA12052,"NESMITH, MICHAEL",DEM,GA,12,"{2018,2020}",NESMITH FOR CONGRESS,C00651711
H8GA12060,"WEST, MARY",IND,GA,12,{2018},MARY WEST CAMPAIGN,C00651869
H8GA12078,"JOHNSON, FRANCYS",DEM,GA,12,"{2018,2020}",FRANCYS JOHNSON FOR CONGRESS,C00666941
H8GA12094,"INGHAM, ROBERT FRANCIS MR JR",DEM,GA,12,"{2018,2020}",INGHAM FOR 12TH,C00674796
H8GA13019,"NEWLAND, K. ROSS",REP,GA,13,{2018},K. ROSS NEWLAND FOR CONGRESS,C00664888
H8GA13027,"COWEN, MARTIN LINDSEY MR. III",LIB,GA,13,"{2018,2020}",COWEN FOR CONGRESS,C00672352
H8GA13035,"CALLAHAN, DAVID ALAN",REP,GA,13,{2018},FRIENDS OF DAVID CALLAHAN,C00673202
H8GA14025,"FOSTER, STEVEN",DEM,GA,14,{2018},STEVE FOSTER FOR CONGRESS,C00675686
H8GU01020,"SAN NICOLAS, MICHAEL F.Q. MR.",DEM,GU,0,"{2018,2020}",MICHAEL SAN NICOLAS FOR CONGRESS,C00668335
H8GU01046,"BROOKS, DORIS FLORES",REP,GU,0,"{2018,2020}",DC DORIS FOR CONGRESS COMMITTEE,C00680462
H8HI00012,"CAVASSO, CAMPBELL",REP,HI,1,"{2018,2020}",CAM CAVASSO 4 CONGRESS,C00680876
H8HI01192,"ING, MARK KANIELA",DEM,HI,1,"{2018,2020}",KANIELA ING FOR CONGRESS,C00659615
H8HI01200,"CHIN, DOUG",DEM,HI,1,"{2018,2020}",DOUG CHIN FOR HAWAI'I,C00663591
H8HI01218,"MARTIN, ERNEST YORIHIKO",DEM,HI,1,{2018},ERNIE MARTIN FOR CONGRESS,C00665034
H8HI01226,"FUKUMOTO, BETH",DEM,HI,1,"{2018,2020}",BETH FUKUMOTO FOR HAWAII,C00675025
H8HI02125,"REISS, JOHN EMANUEL",DEM,HI,2,{2018},JOHN REISS FOR HAWAII,C00633750
H8HI02133,"ALU CAMPAGNA, SHERYL FRANCYS",DEM,HI,2,"{2018,2020}",FRIENDS OF SHERRY CAMPAGNA,C00660340
H8HI02141,"EVANS, BRIAN",REP,HI,2,"{2018,2020}",COMMITTEE TO ELECT BRIAN EVANS TO THE US CONGRESS,C00671008
H8HI02158,"AUSTIN, ANTHONY TONY",DEM,HI,2,{2018},ANTHONY TONY AUSTIN FOR CONGRESS,C00672410
H8IA01094,"FINKENAUER, ABBY",DEM,IA,1,"{2018,2020}",FINKENAUER FOR CONGRESS,C00637074
H8IA01102,"ROWE, COURTNEY L MRS.",DEM,IA,1,{2018},COURTNEY ROWE FOR CONGRESS,C00646398
H8IA01110,"RAMSEY, GEORGE",DEM,IA,1,"{2018,2020}",RAMSEY FOR CONGRESS,C00647958
H8IA01128,"HECKROTH, THOMAS",DEM,IA,1,{2018},HECKROTH FOR CONGRESS,C00649731
H8IA02084,"CALIGIURI, GINNY",REP,IA,2,{2018},GINNY GETS IOWA,C00672212
H8IA03116,"RYON, ANNA",DEM,IA,3,{2018},ANNA FOR IOWA,C00636688
H8IA03124,"AXNE, CINDY",DEM,IA,3,"{2018,2020}",CINDY AXNE FOR CONGRESS,C00646844
H8IA03132,"RYAN, HEATHER A",DEM,IA,3,"{2018,2020}",CITIZENS FOR HEATHER RYAN,C00647248
H8IA03140,"KNUPP, PAUL REV. DR. JR.",GRE,IA,3,"{2018,2020}",KNUPP FOR CONGRESS,C00647479
H8IA03157,"GREENFIELD, THERESA",DEM,IA,3,"{2018,2020}",THERESA GREENFIELD FOR CONGRESS,C00649129
H8IA03165,"FRERICK, AUSTIN RONALD",DEM,IA,3,{2018},FRERICK'S ON OUR SIDE,C00652362
H8IA03173,"D'ALESSANDRO, PETE",DEM,IA,3,"{2018,2020}",PETE FOR IOWA,C00654855
H8IA04080,"MEYERS, RYAN",DEM,IA,4,"{2018,2020}",RYAN MEYERS FOR CONGRESS,C00631028
H8IA04098,"DEAM, DIRK J",DEM,IA,4,{2018},DIRK DEAM EXPLORATORY COMMITTEE,C00635276
H8IA04106,"SCHOLTEN, JAMES D.",DEM,IA,4,"{2018,2020}",SCHOLTEN4IOWA CAMPAIGN COMMITTEE,C00650622
H8IA04114,"JACOBSEN, LEANN",DEM,IA,4,{2018},LEANN FOR IOWA,C00652784
H8IA04122,"PASCHEN, JOHN JOSEPH",DEM,IA,4,{2018},A PASCHEN FOR IOWA,C00655274
H8IA04130,"DAHL, PAUL ELLIOTT",DEM,IA,4,"{2018,2020}",COMMITTEE TO ELECT DAHL TO THE U.S. HOUSE,C00659524
H8IA04148,"HANSON, CYNDI",REP,IA,4,"{2018,2020}",HANSON4IOWA,C00662957
H8IA04163,"PETERSON, EDWARD",NPA,IA,4,"{2018,2020}",PETERSON 4 COMMON GROUND,C00687954
H8ID01108,"SMITH, MICHAEL WILLIAM",DEM,ID,1,"{2018,2020}",MICHAEL SMITH FOR IDAHO,C00635458
H8ID01124,"FULCHER, RUSS",REP,ID,1,"{2018,2020}",RUSS FULCHER FOR IDAHO,C00648295
H8ID01132,"SNYDER, MICHAEL",REP,ID,1,"{2018,2020}",MICHAEL SNYDER FOR CONGRESS,C00649178
H8ID01140,"MALEK, LUCAS TODD",REP,ID,1,"{2018,2020}",MALEK FOR CONGRESS,C00652958
H8ID01157,"HENDERSON, NICHOLAS",REP,ID,1,"{2018,2020}",HENDERSON FOR CONGRESS,C00657429
H8ID01165,"VANDERMAAS, JAMES",DEM,ID,1,{2018},JAMES VANDERMAAS FOR IDAHO,C00659334
H8ID01173,"PERRY, CHRISTY",REP,ID,1,{2018},CHRISTY PERRY FOR CONGRESS,C00660548
H8ID01181,"GALLEGOS, ALEXANDER",REP,ID,1,{2018},GALLEGOS FOR CONGRESS,C00668756
H8ID01199,"HOWARD, WILLIAM",LIB,ID,1,"{2018,2020}",W. SCOTT HOWARD FOR IDAHO,C00672493
H8ID01215,"MCNEIL, ANA",DEM,ID,1,"{2018,2020}",CRISTINA MCNEIL FOR CONGRESS,C00676163
H8ID02148,"SWISHER, CARLTON AARON",DEM,ID,2,"{2018,2020}",SWISHER FOR IDAHO,C00663542
H8IL01106,"DRUMMER, DEMOND",DEM,IL,1,{2018},DEMOND DRUMMER 2018,C00640136
H8IL01114,"RUDBECK, THOMAS MR.",IND,IL,1,"{2018,2020}",THOMAS FOR FIRST,C00674978
H8IL03102,"NEWMAN, MARIE",DEM,IL,3,"{2018,2020}",MARIE NEWMAN FOR CONGRESS,C00636670
H8IL03110,"TOMKOWIAK, MATEUSZ",IND,IL,3,"{2018,2020}",MAT FOR ALL,C00650051
H8IL03128,"STEPP, THOMAS ZANE",REP,IL,3,{2018},THOMAS FOR CONGRESS,C00669812
H8IL03136,"HANSON, JUSTIN MR.",IND,IL,3,"{2018,2020}",JUSTIN HANSON FOR CONGRESS,C00683623
H8IL04126,"GONZALEZ, RICHARD",DEM,IL,4,{2018},FRIENDS OF RICH GONZALEZ,C00658948
H8IL04126,"GONZALEZ, RICHARD",DEM,IL,4,{2018},RICH GONZALEZ FOR CONGRESS,C00658955
H8IL04134,"GARCIA, JESUS",DEM,IL,4,"{2018,2020}",CHUY GARCIA FOR CONGRESS,C00661777
H8IL04142,"RAMIREZ-ROSA, CARLOS MR.",DEM,IL,4,"{2018,2020}",COMMITTEE TO ELECT CARLOS RAMIREZ-ROSA,C00661876
H8IL04159,"FLORES, SOL",DEM,IL,4,"{2018,2020}",SOL FLORES FOR CONGRESS,C00662130
H8IL04167,"LOPEZ, RAYMOND ANTHONY MR.",DEM,IL,4,{2018},RAYMOND LOPEZ FOR CONGRESS,C00662692
H8IL04175,"LORCH, MARK WAYNE",REP,IL,4,"{2018,2020}",LORCH FOR CONGRESS,C00665356
H8IL05115,"WOLF, BENJAMIN",DEM,IL,5,{2018},WOLF 2018,C00630749
H8IL05123,"MUSTAFA, SAMEENA",DEM,IL,5,{2018},COMMITTEE TO ELECT SAMEENA MUSTAFA,C00653048
H8IL05131,"SCHWARTZBERG , STEVE J",DEM,IL,5,"{2018,2020}","STEVE SCHWARTZBERG FOR CONGRESS COMMITTEE,INCORPORATED",C00652750
H8IL06089,"PETZEL, GEOFFREY AISIN",DEM,IL,6,"{2018,2020}",GEOFFREY PETZEL FOR CONGRESS,C00633438
H8IL06105,"ZORDANI, JENNIFER MS.",DEM,IL,6,"{2018,2020}",ZORDANI FOR CONGRESS,C00638601
H8IL06113,"PRICE, SUZYN",DEM,IL,6,{2018},SUZYN PRICE FOR CONGRESS,C00639302
H8IL06121,"MAZESKI, KELLY",DEM,IL,6,"{2018,2020}",KELLY MAZESKI FOR CONGRESS,C00641605
H8IL06139,"CASTEN, SEAN",DEM,IL,6,"{2018,2020}",CASTEN FOR CONGRESS,C00648493
H8IL06147,"CHENEY, CAROLE",DEM,IL,6,"{2018,2020}",CAROLE CHENEY FOR CONGRESS,C00649962
H8IL06154,"WILKINS, BECKY ANDERSON",DEM,IL,6,{2018},BECKY FOR ILLINOIS,C00651646
H8IL06162,"HUFFMAN, RYAN",DEM,IL,6,{2018},RYAN HUFFMAN FOR CONGRESS,C00654863
H8IL06170,"HAAF, GRACE",DEM,IL,6,{2018},GRACE HAAF FOR CONGRESS,C00656223
H8IL07095,"SALIM, AHMED",DEM,IL,7,{2018},AHMED SALIM FOR CONGRESS,C00638619
H8IL07103,"CLARK, ANTHONY",DEM,IL,7,"{2018,2020}",ANTHONY CLARK 2018,C00639971
H8IL08101,"DIGANVKER, JITENDRA JD",REP,IL,8,"{2018,2020}",JD FOR CONGRESS,C00646489
H8IL08119,"JHINGAN, VANDANA",REP,IL,8,{2018},VANDANA FOR CONGRESS,C00664292
H8IL09174,"RICE, MAXWELL",REP,IL,9,"{2018,2020}",MAX RICE COMMITTEE,C00636001
H8IL09182,"THOMAS, DARRYL VINCENT OBSTERGA JR.",REP,IL,9,"{2018,2020}",THOMAS FOR IL 9,C00652412
H8IL09190,"SANGARI, SARGIS",REP,IL,9,"{2018,2020}",VOTE SANGARI,C00658450
H8IL09224,"ELLESON, JOHN D",REP,IL,9,"{2018,2020}",JOHN ELLESON FOR CONGRESS,C00672907
H8IL10115,"BENNETT, DOUGLAS R 1963",REP,IL,10,"{2018,2020}",FRIENDS OF DOUG BENNETT,C00634808
H8IL10123,"WYNES, JEREMY",REP,IL,10,{2018},WYNES FOR CONGRESS,C00639740
H8IL10131,"SHAH, SAPAN M.D. J.D.",REP,IL,10,{2018},DR. SHAH FOR CONGRESS,C00653162
H8IL12087,"COLOMBO, NATHAN CHARLES MR",DEM,IL,12,{2018},COLOMBO FOR CONGRESS,C00633990
H8IL12103,"BEQUETTE, DAVID ALLAN",DEM,IL,12,"{2018,2020}",DAVID BEQUETTE FOR CONGRESS,C00651794
H8IL12111,"MCMAHAN, PAT",DEM,IL,12,{2018},MCMAHAN FOR CONGRESS,C00648261
H8IL12129,"KELLY, BRENDAN",DEM,IL,12,"{2018,2020}",BRENDAN KELLY FOR SOUTHERN ILLINOIS,C00649558
H8IL12137,"KING, ADAM JOSHUA",DEM,IL,12,"{2018,2020}",ADAM KING FOR CONGRESS,C00653055
H8IL12152,"AUXIER, RANDY",GRE,IL,12,"{2018,2020}",COMMITTEE TO ELECT AUXIER,C00674317
H8IL13143,"WEBB, BENJAMIN ADAM",DEM,IL,13,"{2018,2020}",COMMITTEE TO ELECT BENJAMIN WEBB,C00638551
H8IL13150,"LONDRIGAN, BETSY DIRKSEN",DEM,IL,13,"{2018,2020}",BETSY DIRKSEN LONDRIGAN FOR CONGRESS,C00649483
H8IL13168,"JONES, ERIK C",DEM,IL,13,{2018},ERIK JONES FOR CONGRESS,C00651315
